holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,Vehicles,hour,weekday,is_weekend,signal_strategy,congestion
,281.72,0.0,0.0,90,Mist,mist,2015-11-16 13:00:00,4716,36,13,0,False,Normal Operation,1
,282.35,0.0,0.0,90,Drizzle,drizzle,2015-11-16 17:00:00,5743,48,17,0,False,Extend Green Time,1
,282.35,0.0,0.0,90,Mist,mist,2015-11-16 17:00:00,5743,48,17,0,False,Extend Green Time,1
,282.42,0.0,0.0,90,Mist,mist,2015-11-16 19:00:00,2808,51,19,0,False,Extend Green Time,0
,282.42,0.0,0.0,90,Rain,light rain,2015-11-16 19:00:00,2808,51,19,0,False,Extend Green Time,0
,282.55,0.0,0.0,90,Clouds,overcast clouds,2015-11-16 21:00:00,2108,47,21,0,False,Normal Operation,0
,282.48,0.0,0.0,90,Drizzle,light intensity drizzle,2015-11-16 23:00:00,888,39,23,0,False,Normal Operation,0
,282.48,0.0,0.0,90,Mist,mist,2015-11-16 23:00:00,888,39,23,0,False,Normal Operation,0
,282.48,0.0,0.0,90,Rain,moderate rain,2015-11-16 23:00:00,888,39,23,0,False,Normal Operation,0
,282.42,0.0,0.0,90,Mist,mist,2015-11-17 00:00:00,478,46,0,1,False,Normal Operation,0
,282.42,0.0,0.0,90,Drizzle,light intensity drizzle,2015-11-17 00:00:00,478,46,0,1,False,Normal Operation,0
,282.42,0.0,0.0,90,Mist,mist,2015-11-17 02:00:00,273,34,2,1,False,Normal Operation,0
,282.42,0.0,0.0,90,Rain,light rain,2015-11-17 02:00:00,273,34,2,1,False,Normal Operation,0
,282.42,0.0,0.0,90,Drizzle,light intensity drizzle,2015-11-17 02:00:00,273,34,2,1,False,Normal Operation,0
,282.69,0.0,0.0,90,Drizzle,light intensity drizzle,2015-11-17 04:00:00,859,23,4,1,False,Normal Operation,0
,282.69,0.0,0.0,90,Mist,mist,2015-11-17 04:00:00,859,23,4,1,False,Normal Operation,0
,282.69,0.0,0.0,90,Rain,moderate rain,2015-11-17 04:00:00,859,23,4,1,False,Normal Operation,0
,282.75,0.0,0.0,90,Rain,heavy intensity rain,2015-11-17 06:00:00,5414,27,6,1,False,Extend Green Time,1
,282.75,0.0,0.0,90,Mist,mist,2015-11-17 06:00:00,5414,27,6,1,False,Extend Green Time,1
,282.75,0.0,0.0,90,Drizzle,heavy intensity drizzle,2015-11-17 06:00:00,5414,27,6,1,False,Extend Green Time,1
,282.75,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2015-11-17 06:00:00,5414,27,6,1,False,Extend Green Time,1
,283.01,0.0,0.0,90,Rain,heavy intensity rain,2015-11-17 08:00:00,5356,25,8,1,False,Extend Green Time,1
,283.01,0.0,0.0,90,Mist,mist,2015-11-17 08:00:00,5356,25,8,1,False,Extend Green Time,1
,283.29,0.0,0.0,90,Rain,moderate rain,2015-11-17 09:00:00,5236,30,9,1,False,Extend Green Time,1
,283.29,0.0,0.0,90,Mist,mist,2015-11-17 09:00:00,5236,30,9,1,False,Extend Green Time,1
,283.29,0.0,0.0,90,Drizzle,light intensity drizzle,2015-11-17 09:00:00,5236,30,9,1,False,Extend Green Time,1
,283.29,0.0,0.0,90,Rain,moderate rain,2015-11-17 10:00:00,4247,47,10,1,False,Normal Operation,1
,283.53,0.0,0.0,90,Rain,moderate rain,2015-11-17 12:00:00,4749,56,12,1,False,Extend Green Time,1
,283.53,0.0,0.0,90,Mist,mist,2015-11-17 12:00:00,4749,56,12,1,False,Extend Green Time,1
,284.01,0.0,0.0,90,Rain,moderate rain,2015-11-17 14:00:00,4947,50,14,1,False,Normal Operation,1
,284.01,0.0,0.0,90,Mist,mist,2015-11-17 14:00:00,4947,50,14,1,False,Normal Operation,1
,284.01,0.0,0.0,90,Drizzle,drizzle,2015-11-17 14:00:00,4947,50,14,1,False,Normal Operation,1
,284.38,0.0,0.0,90,Rain,heavy intensity rain,2015-11-17 16:00:00,6368,47,16,1,False,Extend Green Time,1
,284.38,0.0,0.0,90,Mist,mist,2015-11-17 16:00:00,6368,47,16,1,False,Extend Green Time,1
,284.38,0.0,0.0,90,Drizzle,drizzle,2015-11-17 16:00:00,6368,47,16,1,False,Extend Green Time,1
,284.94,0.0,0.0,90,Drizzle,heavy intensity drizzle,2015-11-17 18:00:00,4261,43,18,1,False,Normal Operation,1
,284.94,0.0,0.0,90,Mist,mist,2015-11-17 18:00:00,4261,43,18,1,False,Normal Operation,1
,284.94,0.0,0.0,90,Rain,moderate rain,2015-11-17 18:00:00,4261,43,18,1,False,Normal Operation,1
,285.15,0.0,0.0,90,Mist,mist,2015-11-17 20:00:00,2578,43,20,1,False,Normal Operation,0
,285.15,0.0,0.0,90,Drizzle,drizzle,2015-11-17 20:00:00,2578,43,20,1,False,Normal Operation,0
,285.44,0.0,0.0,90,Drizzle,light intensity drizzle,2015-11-17 22:00:00,1826,46,22,1,False,Normal Operation,0
,285.44,0.0,0.0,90,Mist,mist,2015-11-17 22:00:00,1826,46,22,1,False,Normal Operation,0
,285.44,0.0,0.0,90,Rain,light rain,2015-11-17 22:00:00,1826,46,22,1,False,Normal Operation,0
,285.51,0.0,0.0,90,Mist,mist,2015-11-18 00:00:00,543,34,0,2,False,Normal Operation,0
,285.51,0.0,0.0,90,Rain,moderate rain,2015-11-18 00:00:00,543,34,0,2,False,Normal Operation,0
,285.51,0.0,0.0,90,Drizzle,light intensity drizzle,2015-11-18 00:00:00,543,34,0,2,False,Normal Operation,0
,285.86,0.0,0.0,90,Rain,light rain,2015-11-18 02:00:00,292,28,2,2,False,Normal Operation,0
,285.86,0.0,0.0,90,Mist,mist,2015-11-18 02:00:00,292,28,2,2,False,Normal Operation,0
,285.86,0.0,0.0,90,Drizzle,drizzle,2015-11-18 02:00:00,292,28,2,2,False,Normal Operation,0
,286.15,0.0,0.0,90,Rain,moderate rain,2015-11-18 04:00:00,901,32,4,2,False,Normal Operation,0
,286.15,0.0,0.0,90,Mist,mist,2015-11-18 04:00:00,901,32,4,2,False,Normal Operation,0
,286.15,0.0,0.0,90,Drizzle,drizzle,2015-11-18 04:00:00,901,32,4,2,False,Normal Operation,0
,286.76,0.0,0.0,90,Rain,heavy intensity rain,2015-11-18 06:00:00,5773,32,6,2,False,Extend Green Time,1
,286.76,0.0,0.0,90,Mist,mist,2015-11-18 06:00:00,5773,32,6,2,False,Extend Green Time,1
,286.43,0.0,0.0,75,Clouds,broken clouds,2015-11-18 08:00:00,5944,25,8,2,False,Extend Green Time,1
,285.28,0.0,0.0,75,Rain,light rain,2015-11-18 10:00:00,4568,75,10,2,False,Extend Green Time,1
,284.22,0.0,0.0,90,Rain,moderate rain,2015-11-18 12:00:00,4908,62,12,2,False,Extend Green Time,1
,283.15,0.0,0.0,90,Rain,proximity shower rain,2015-11-18 14:00:00,5020,59,14,2,False,Extend Green Time,1
,283.15,0.0,0.0,90,Mist,mist,2015-11-18 14:00:00,5020,59,14,2,False,Extend Green Time,1
,281.22,0.0,0.0,90,Rain,light rain,2015-11-18 16:00:00,6341,57,16,2,False,Extend Green Time,1
,281.22,0.0,0.0,90,Mist,mist,2015-11-18 16:00:00,6341,57,16,2,False,Extend Green Time,1
,281.22,0.0,0.0,90,Drizzle,heavy intensity drizzle,2015-11-18 16:00:00,6341,57,16,2,False,Extend Green Time,1
,281.22,0.0,0.0,90,Haze,haze,2015-11-18 16:00:00,6341,57,16,2,False,Extend Green Time,1
,279.22,0.0,0.0,90,Rain,light rain,2015-11-18 18:00:00,4550,80,18,2,False,Extend Green Time,1
,279.22,0.0,0.0,90,Mist,mist,2015-11-18 18:00:00,4550,80,18,2,False,Extend Green Time,1
,279.22,0.0,0.0,90,Drizzle,drizzle,2015-11-18 18:00:00,4550,80,18,2,False,Extend Green Time,1
,278.69,0.0,0.0,90,Drizzle,light intensity drizzle,2015-11-18 20:00:00,2777,78,20,2,False,Extend Green Time,0
,278.95,0.0,0.0,90,Drizzle,light intensity drizzle,2015-11-18 22:00:00,1529,63,22,2,False,Extend Green Time,0
,276.49,0.0,0.0,90,Rain,light rain,2015-11-19 00:00:00,538,56,0,3,False,Extend Green Time,0
,276.49,0.0,0.0,90,Drizzle,drizzle,2015-11-19 00:00:00,538,56,0,3,False,Extend Green Time,0
,276.49,0.0,0.0,90,Mist,mist,2015-11-19 00:00:00,538,56,0,3,False,Extend Green Time,0
,274.82,0.0,0.0,90,Rain,light rain,2015-11-19 02:00:00,271,34,2,3,False,Normal Operation,0
,274.82,0.0,0.0,90,Mist,mist,2015-11-19 02:00:00,271,34,2,3,False,Normal Operation,0
,274.82,0.0,0.0,90,Drizzle,light intensity drizzle,2015-11-19 02:00:00,271,34,2,3,False,Normal Operation,0
,273.09,0.0,0.0,40,Clouds,scattered clouds,2015-11-19 04:00:00,907,35,4,3,False,Normal Operation,0
,272.08,0.0,0.0,75,Clouds,broken clouds,2015-11-19 06:00:00,5946,31,6,3,False,Extend Green Time,1
,272.65,0.0,0.0,75,Snow,light snow,2015-11-19 08:00:00,5789,32,8,3,False,Extend Green Time,1
,273.44,0.0,0.0,90,Clouds,overcast clouds,2015-11-19 10:00:00,4582,54,10,3,False,Extend Green Time,1
,272.44,0.0,0.0,90,Snow,light snow,2015-11-19 12:00:00,5253,61,12,3,False,Extend Green Time,1
,272.46,0.0,0.0,90,Snow,light snow,2015-11-19 14:00:00,5323,75,14,3,False,Extend Green Time,1
,273.38,0.0,0.0,90,Clouds,overcast clouds,2015-11-19 16:00:00,6557,83,16,3,False,Extend Green Time,1
,273.99,0.0,0.0,40,Clouds,scattered clouds,2015-11-19 18:00:00,4647,64,18,3,False,Extend Green Time,1
,273.44,0.0,0.0,1,Clear,sky is clear,2015-11-19 20:00:00,2930,62,20,3,False,Extend Green Time,0
,273.38,0.0,0.0,1,Clear,sky is clear,2015-11-19 22:00:00,2023,60,22,3,False,Extend Green Time,0
,272.46,0.0,0.0,1,Clear,sky is clear,2015-11-19 23:00:00,1139,66,23,3,False,Extend Green Time,0
,271.79,0.0,0.0,1,Clear,sky is clear,2015-11-20 01:00:00,372,46,1,4,False,Normal Operation,0
,270.87,0.0,0.0,1,Clear,sky is clear,2015-11-20 02:00:00,328,38,2,4,False,Normal Operation,0
,270.58,0.0,0.0,1,Clear,sky is clear,2015-11-20 03:00:00,367,28,3,4,False,Normal Operation,0
,269.92,0.0,0.0,1,Clear,sky is clear,2015-11-20 04:00:00,856,31,4,4,False,Normal Operation,0
,269.69,0.0,0.0,1,Clear,sky is clear,2015-11-20 05:00:00,2660,24,5,4,False,Normal Operation,0
,269.15,0.0,0.0,1,Clear,sky is clear,2015-11-20 07:00:00,6574,33,7,4,False,Extend Green Time,1
,269.77,0.0,0.0,1,Clear,sky is clear,2015-11-20 09:00:00,5200,55,9,4,False,Extend Green Time,1
,270.79,0.0,0.0,1,Clear,sky is clear,2015-11-20 11:00:00,5060,61,11,4,False,Extend Green Time,1
,271.29,0.0,0.0,75,Clouds,broken clouds,2015-11-20 12:00:00,5563,69,12,4,False,Extend Green Time,1
,271.72,0.0,0.0,90,Clouds,overcast clouds,2015-11-20 15:00:00,6042,67,15,4,False,Extend Green Time,1
,271.61,0.0,0.0,90,Clouds,overcast clouds,2015-11-20 17:00:00,6240,48,17,4,False,Extend Green Time,1
,271.35,0.0,0.0,90,Clouds,overcast clouds,2015-11-20 19:00:00,3557,58,19,4,False,Extend Green Time,0
,270.82,0.0,0.0,1,Clear,sky is clear,2015-11-20 21:00:00,2846,57,21,4,False,Extend Green Time,0
,270.08,0.0,0.0,1,Clear,sky is clear,2015-11-20 23:00:00,1668,51,23,4,False,Extend Green Time,0
,268.63,0.0,0.0,1,Clear,sky is clear,2015-11-21 00:00:00,1065,44,0,5,True,Normal Operation,0
,267.66,0.0,0.0,1,Clear,sky is clear,2015-11-21 01:00:00,671,31,1,5,True,Normal Operation,0
,265.75,0.0,0.0,1,Clear,sky is clear,2015-11-21 04:00:00,385,30,4,5,True,Normal Operation,0
,265.22,0.0,0.0,90,Clouds,overcast clouds,2015-11-21 06:00:00,1377,23,6,5,True,Normal Operation,0
,264.23,0.0,0.0,1,Clear,sky is clear,2015-11-21 08:00:00,3231,25,8,5,True,Normal Operation,0
,266.15,0.0,0.0,40,Clouds,scattered clouds,2015-11-21 10:00:00,4548,39,10,5,True,Maintain Balanced Signal,1
,268.35,0.0,0.0,1,Clear,sky is clear,2015-11-21 12:00:00,4790,45,12,5,True,Maintain Balanced Signal,1
,269.94,0.0,0.0,1,Clear,sky is clear,2015-11-21 13:00:00,4609,36,13,5,True,Maintain Balanced Signal,1
,270.42,0.0,0.0,1,Clear,sky is clear,2015-11-21 14:00:00,4477,45,14,5,True,Maintain Balanced Signal,1
,270.22,0.0,0.0,5,Clear,sky is clear,2015-11-21 16:00:00,4397,35,16,5,True,Maintain Balanced Signal,1
,268.44,0.0,0.0,75,Clouds,broken clouds,2015-11-21 18:00:00,4026,38,18,5,True,Normal Operation,1
,267.29,0.0,0.0,90,Clouds,overcast clouds,2015-11-21 20:00:00,2766,41,20,5,True,Normal Operation,0
,267.51,0.0,0.0,90,Clouds,overcast clouds,2015-11-21 22:00:00,4549,45,22,5,True,Normal Operation,1
,266.79,0.0,0.0,75,Clouds,broken clouds,2015-11-22 00:00:00,1421,30,0,6,True,Normal Operation,0
,266.43,0.0,0.0,40,Clouds,scattered clouds,2015-11-22 01:00:00,791,28,1,6,True,Normal Operation,0
,266.36,0.0,0.0,40,Clouds,scattered clouds,2015-11-22 02:00:00,568,28,2,6,True,Normal Operation,0
,265.84,0.0,0.0,40,Clouds,scattered clouds,2015-11-22 04:00:00,299,21,4,6,True,Normal Operation,0
,265.77,0.0,0.0,40,Clouds,scattered clouds,2015-11-22 06:00:00,775,22,6,6,True,Normal Operation,0
,265.08,0.0,0.0,1,Clear,sky is clear,2015-11-22 08:00:00,1862,21,8,6,True,Normal Operation,0
,267.86,0.0,0.0,40,Clouds,scattered clouds,2015-11-22 10:00:00,3541,35,10,6,True,Maintain Balanced Signal,0
,270.93,0.0,0.0,40,Clouds,scattered clouds,2015-11-22 12:00:00,4868,43,12,6,True,Maintain Balanced Signal,1
,272.84,0.0,0.0,40,Clouds,scattered clouds,2015-11-22 13:00:00,4923,36,13,6,True,Maintain Balanced Signal,1
,274.0,0.0,0.0,90,Clouds,overcast clouds,2015-11-22 15:00:00,4066,34,15,6,True,Maintain Balanced Signal,1
,273.72,0.0,0.0,90,Clouds,overcast clouds,2015-11-22 17:00:00,3788,41,17,6,True,Maintain Balanced Signal,0
,272.37,0.0,0.0,90,Snow,light snow,2015-11-22 19:00:00,3057,56,19,6,True,Extend Green Time,0
,271.5,0.0,0.0,75,Clouds,broken clouds,2015-11-22 21:00:00,1929,53,21,6,True,Extend Green Time,0
,270.57,0.0,0.0,75,Clouds,broken clouds,2015-11-22 23:00:00,897,48,23,6,True,Normal Operation,0
,270.22,0.0,0.0,90,Clouds,overcast clouds,2015-11-23 00:00:00,449,50,0,0,False,Normal Operation,0
,271.15,0.0,0.0,90,Clouds,overcast clouds,2015-11-23 02:00:00,274,29,2,0,False,Normal Operation,0
,272.11400000000003,0.0,0.0,92,Clouds,overcast clouds,2015-11-23 04:00:00,863,20,4,0,False,Normal Operation,0
,271.86,0.0,0.0,90,Clouds,overcast clouds,2015-11-23 06:00:00,5651,19,6,0,False,Extend Green Time,1
,271.61,0.0,0.0,20,Clouds,few clouds,2015-11-23 08:00:00,5544,34,8,0,False,Extend Green Time,1
,275.15,0.0,0.0,1,Clear,sky is clear,2015-11-23 10:00:00,4476,56,10,0,False,Extend Green Time,1
,278.48,0.0,0.0,5,Clear,sky is clear,2015-11-23 12:00:00,4844,58,12,0,False,Extend Green Time,1
,280.08,0.0,0.0,40,Clouds,scattered clouds,2015-11-23 13:00:00,4768,53,13,0,False,Extend Green Time,1
,279.87,0.0,0.0,1,Clear,sky is clear,2015-11-23 15:00:00,5706,58,15,0,False,Extend Green Time,1
,277.82,0.0,0.0,75,Clouds,broken clouds,2015-11-23 17:00:00,6157,52,17,0,False,Extend Green Time,1
,275.02,0.0,0.0,1,Clear,sky is clear,2015-11-23 19:00:00,3012,58,19,0,False,Extend Green Time,0
,272.55,0.0,0.0,5,Clear,sky is clear,2015-11-23 21:00:00,2058,45,21,0,False,Normal Operation,0
,271.55,0.0,0.0,1,Clear,sky is clear,2015-11-23 23:00:00,1000,44,23,0,False,Normal Operation,0
,270.15,0.0,0.0,1,Mist,mist,2015-11-24 00:00:00,523,38,0,1,False,Normal Operation,0
,270.15,0.0,0.0,1,Fog,fog,2015-11-24 00:00:00,523,38,0,1,False,Normal Operation,0
,270.09,0.0,0.0,1,Mist,mist,2015-11-24 01:00:00,355,33,1,1,False,Normal Operation,0
,270.51,0.0,0.0,40,Clouds,scattered clouds,2015-11-24 03:00:00,337,27,3,1,False,Normal Operation,0
,271.86,0.0,0.0,90,Clouds,overcast clouds,2015-11-24 05:00:00,2711,24,5,1,False,Normal Operation,0
,272.53,0.0,0.0,40,Clouds,scattered clouds,2015-11-24 07:00:00,6709,32,7,1,False,Extend Green Time,1
,272.72,0.0,0.0,1,Mist,mist,2015-11-24 09:00:00,5074,41,9,1,False,Extend Green Time,1
,276.15,0.0,0.0,1,Clear,sky is clear,2015-11-24 11:00:00,4595,45,11,1,False,Normal Operation,1
,279.51,0.0,0.0,1,Clear,sky is clear,2015-11-24 12:00:00,5015,51,12,1,False,Extend Green Time,1
,279.86,0.0,0.0,1,Clear,sky is clear,2015-11-24 14:00:00,5399,45,14,1,False,Extend Green Time,1
,280.15,0.0,0.0,40,Clouds,scattered clouds,2015-11-24 16:00:00,6471,41,16,1,False,Extend Green Time,1
,277.49,0.0,0.0,1,Clear,sky is clear,2015-11-24 18:00:00,4461,58,18,1,False,Extend Green Time,1
,276.72,0.0,0.0,20,Clouds,few clouds,2015-11-24 20:00:00,2843,40,20,1,False,Normal Operation,0
,275.94,0.0,0.0,1,Clear,sky is clear,2015-11-24 22:00:00,1884,42,22,1,False,Normal Operation,0
,275.15,0.0,0.0,1,Clear,sky is clear,2015-11-25 00:00:00,623,35,0,2,False,Normal Operation,0
,275.15,0.0,0.0,40,Clouds,scattered clouds,2015-11-25 01:00:00,436,26,1,2,False,Normal Operation,0
,275.15,0.0,0.0,1,Haze,haze,2015-11-25 02:00:00,329,31,2,2,False,Normal Operation,0
,275.51,0.0,0.0,1,Clear,sky is clear,2015-11-25 04:00:00,886,23,4,2,False,Normal Operation,0
,277.01,0.0,0.0,90,Clouds,overcast clouds,2015-11-25 06:00:00,5431,20,6,2,False,Extend Green Time,1
,278.01,0.0,0.0,1,Clear,sky is clear,2015-11-25 08:00:00,5181,25,8,2,False,Extend Green Time,1
,280.01,0.0,0.0,75,Clouds,broken clouds,2015-11-25 10:00:00,4722,41,10,2,False,Normal Operation,1
,282.51,0.0,0.0,90,Clouds,overcast clouds,2015-11-25 12:00:00,5551,48,12,2,False,Extend Green Time,1
,282.94,0.0,0.0,90,Clouds,overcast clouds,2015-11-25 14:00:00,5923,42,14,2,False,Extend Green Time,1
,281.96,0.0,0.0,90,Clouds,overcast clouds,2015-11-25 16:00:00,5966,39,16,2,False,Extend Green Time,1
,279.87,0.0,0.0,90,Clouds,overcast clouds,2015-11-25 18:00:00,4120,43,18,2,False,Normal Operation,1
,278.73,0.0,0.0,90,Clouds,overcast clouds,2015-11-25 20:00:00,3419,45,20,2,False,Normal Operation,0
,278.08,0.0,0.0,75,Clouds,broken clouds,2015-11-25 22:00:00,2264,36,22,2,False,Normal Operation,0
Thanksgiving Day,277.22,0.0,0.0,90,Mist,mist,2015-11-26 00:00:00,833,38,0,3,False,Normal Operation,0
Thanksgiving Day,277.22,0.0,0.0,90,Haze,haze,2015-11-26 00:00:00,833,38,0,3,False,Normal Operation,0
,276.37,0.0,0.0,90,Mist,mist,2015-11-26 02:00:00,377,26,2,3,False,Normal Operation,0
,275.72,0.0,0.0,90,Mist,mist,2015-11-26 04:00:00,272,25,4,3,False,Normal Operation,0
,275.22,0.0,0.0,90,Clouds,overcast clouds,2015-11-26 06:00:00,827,26,6,3,False,Normal Operation,0
,274.55,0.0,0.0,90,Snow,light snow,2015-11-26 08:00:00,1194,23,8,3,False,Normal Operation,0
,274.55,0.0,0.0,90,Rain,light rain,2015-11-26 08:00:00,1194,23,8,3,False,Normal Operation,0
,274.55,0.0,0.0,90,Drizzle,drizzle,2015-11-26 08:00:00,1194,23,8,3,False,Normal Operation,0
,273.23,0.0,0.0,90,Snow,light snow,2015-11-26 10:00:00,2142,48,10,3,False,Normal Operation,0
,273.23,0.0,0.0,90,Mist,mist,2015-11-26 10:00:00,2142,48,10,3,False,Normal Operation,0
,272.55,0.0,0.0,90,Snow,light snow,2015-11-26 12:00:00,3232,46,12,3,False,Normal Operation,0
,272.55,0.0,0.0,90,Mist,mist,2015-11-26 12:00:00,3232,46,12,3,False,Normal Operation,0
,272.15,0.0,0.0,90,Snow,light snow,2015-11-26 13:00:00,2987,44,13,3,False,Normal Operation,0
,272.15,0.0,0.0,90,Mist,mist,2015-11-26 13:00:00,2987,44,13,3,False,Normal Operation,0
,272.08,0.0,0.0,90,Snow,light snow,2015-11-26 14:00:00,3002,52,14,3,False,Extend Green Time,0
,272.08,0.0,0.0,90,Mist,mist,2015-11-26 14:00:00,3002,52,14,3,False,Extend Green Time,0
,272.07,0.0,0.0,90,Snow,light snow,2015-11-26 16:00:00,2939,47,16,3,False,Normal Operation,0
,272.07,0.0,0.0,90,Mist,mist,2015-11-26 16:00:00,2939,47,16,3,False,Normal Operation,0
,271.84,0.0,0.0,75,Clouds,broken clouds,2015-11-26 18:00:00,3027,43,18,3,False,Normal Operation,0
,270.72,0.0,0.0,75,Clouds,broken clouds,2015-11-26 20:00:00,2718,51,20,3,False,Extend Green Time,0
,270.01,0.0,0.0,90,Clouds,overcast clouds,2015-11-26 22:00:00,1802,39,22,3,False,Normal Operation,0
,269.51,0.0,0.0,90,Clouds,overcast clouds,2015-11-26 23:00:00,1491,34,23,3,False,Normal Operation,0
,268.94,0.0,0.0,90,Clouds,overcast clouds,2015-11-27 01:00:00,393,31,1,4,False,Normal Operation,0
,268.44,0.0,0.0,90,Clouds,overcast clouds,2015-11-27 03:00:00,287,19,3,4,False,Normal Operation,0
,267.15,0.0,0.0,90,Clouds,overcast clouds,2015-11-27 05:00:00,1081,17,5,4,False,Normal Operation,0
,266.58,0.0,0.0,75,Clouds,broken clouds,2015-11-27 07:00:00,2336,21,7,4,False,Normal Operation,0
,265.87,0.0,0.0,40,Clouds,scattered clouds,2015-11-27 09:00:00,2703,34,9,4,False,Normal Operation,0
,266.58,0.0,0.0,40,Clouds,scattered clouds,2015-11-27 11:00:00,3672,44,11,4,False,Normal Operation,0
,268.68,0.0,0.0,1,Clear,sky is clear,2015-11-27 12:00:00,4310,40,12,4,False,Normal Operation,1
,269.68,0.0,0.0,1,Clear,sky is clear,2015-11-27 14:00:00,4507,41,14,4,False,Normal Operation,1
,270.08,0.0,0.0,1,Clear,sky is clear,2015-11-27 16:00:00,4455,40,16,4,False,Normal Operation,1
,267.75,0.0,0.0,5,Clear,sky is clear,2015-11-27 18:00:00,4804,48,18,4,False,Normal Operation,1
,265.42,0.0,0.0,1,Clear,sky is clear,2015-11-27 20:00:00,2782,42,20,4,False,Normal Operation,0
,264.15,0.0,0.0,1,Clear,sky is clear,2015-11-27 22:00:00,2406,42,22,4,False,Normal Operation,0
,263.02,0.0,0.0,1,Clear,sky is clear,2015-11-27 23:00:00,1583,36,23,4,False,Normal Operation,0
,262.82,0.0,0.0,1,Clear,sky is clear,2015-11-28 01:00:00,530,22,1,5,True,Normal Operation,0
,262.54,0.0,0.0,1,Clear,sky is clear,2015-11-28 02:00:00,496,27,2,5,True,Normal Operation,0
,262.62,0.0,0.0,1,Clear,sky is clear,2015-11-28 04:00:00,303,22,4,5,True,Normal Operation,0
,262.01,0.0,0.0,1,Clear,sky is clear,2015-11-28 06:00:00,959,26,6,5,True,Normal Operation,0
,261.95,0.0,0.0,1,Mist,mist,2015-11-28 08:00:00,2107,24,8,5,True,Normal Operation,0
,265.86,0.0,0.0,1,Clear,sky is clear,2015-11-28 10:00:00,3780,38,10,5,True,Maintain Balanced Signal,0
,270.34,0.0,0.0,5,Clear,sky is clear,2015-11-28 12:00:00,4974,36,12,5,True,Maintain Balanced Signal,1
,272.5,0.0,0.0,1,Clear,sky is clear,2015-11-28 13:00:00,5002,31,13,5,True,Extend Green Time,1
,273.01,0.0,0.0,1,Clear,sky is clear,2015-11-28 14:00:00,4470,34,14,5,True,Maintain Balanced Signal,1
,272.93,0.0,0.0,5,Clear,sky is clear,2015-11-28 16:00:00,4168,30,16,5,True,Maintain Balanced Signal,1
,269.75,0.0,0.0,1,Clear,sky is clear,2015-11-28 18:00:00,3773,29,18,5,True,Normal Operation,0
,267.36,0.0,0.0,1,Clear,sky is clear,2015-11-28 20:00:00,2819,45,20,5,True,Normal Operation,0
,266.41,0.0,0.0,1,Clear,sky is clear,2015-11-28 22:00:00,4088,39,22,5,True,Normal Operation,1
,265.02,0.0,0.0,1,Clear,sky is clear,2015-11-28 23:00:00,1874,34,23,5,True,Normal Operation,0
,264.28,0.0,0.0,1,Clear,sky is clear,2015-11-29 01:00:00,707,32,1,6,True,Normal Operation,0
,264.08,0.0,0.0,1,Clear,sky is clear,2015-11-29 02:00:00,558,25,2,6,True,Normal Operation,0
,265.02,0.0,0.0,1,Clear,sky is clear,2015-11-29 04:00:00,298,17,4,6,True,Normal Operation,0
,266.93,0.0,0.0,40,Clouds,scattered clouds,2015-11-29 06:00:00,715,18,6,6,True,Normal Operation,0
,268.5,0.0,0.0,90,Clouds,overcast clouds,2015-11-29 08:00:00,1637,29,8,6,True,Normal Operation,0
,270.21,0.0,0.0,90,Clouds,overcast clouds,2015-11-29 10:00:00,3164,29,10,6,True,Maintain Balanced Signal,0
,272.35,0.0,0.0,90,Clouds,overcast clouds,2015-11-29 12:00:00,4021,33,12,6,True,Maintain Balanced Signal,1
,273.88,0.0,0.0,90,Clouds,overcast clouds,2015-11-29 13:00:00,4187,26,13,6,True,Maintain Balanced Signal,1
,274.43,0.0,0.0,90,Clouds,overcast clouds,2015-11-29 14:00:00,4454,34,14,6,True,Maintain Balanced Signal,1
,274.44,0.0,0.0,90,Clouds,overcast clouds,2015-11-29 16:00:00,5228,34,16,6,True,Extend Green Time,1
,273.44,0.0,0.0,90,Clouds,overcast clouds,2015-11-29 18:00:00,4117,35,18,6,True,Normal Operation,1
,273.36,0.0,0.0,90,Clouds,overcast clouds,2015-11-29 20:00:00,2736,36,20,6,True,Normal Operation,0
,273.22,0.0,0.0,90,Clouds,overcast clouds,2015-11-29 22:00:00,1469,36,22,6,True,Normal Operation,0
,273.08,0.0,0.0,90,Clouds,overcast clouds,2015-11-30 00:00:00,448,32,0,0,False,Normal Operation,0
,273.08,0.0,0.0,90,Clouds,overcast clouds,2015-11-30 02:00:00,260,27,2,0,False,Normal Operation,0
,272.94,0.0,0.0,90,Snow,light snow,2015-11-30 04:00:00,832,26,4,0,False,Normal Operation,0
,272.44,0.0,0.0,90,Snow,snow,2015-11-30 06:00:00,3494,16,6,0,False,Normal Operation,0
,272.44,0.0,0.0,90,Fog,fog,2015-11-30 06:00:00,3494,16,6,0,False,Normal Operation,0
,272.44,0.0,0.0,90,Mist,mist,2015-11-30 06:00:00,3494,16,6,0,False,Normal Operation,0
